时间,,测风塔70m风速,测风塔70m风向,温度,气压,湿度,实际发电功率
2017-10-8 14:45:00,26940,5.10 ,208.9 ,-0.60,833.0 ,100 ,3.9 
2017-10-8 15:00:00,26941,5.70 ,227.6 ,-0.60,833.0 ,100 ,3.0 
2017-10-8 15:15:00,26942,6.00 ,206.4 ,-0.60,833.0 ,100 ,2.0 
2017-10-8 15:30:00,26943,5.80 ,224.4 ,-0.60,833.0 ,100 ,3.1 
2017-10-8 15:45:00,26944,6.00 ,212.3 ,-0.60,833.0 ,100 ,2.9 
2017-10-8 16:00:00,26945,6.10 ,231.7 ,-0.60,833.0 ,100 ,2.8 
2017-10-8 16:15:00,26946,6.40 ,248.8 ,-0.60,833.0 ,100 ,3.2 
2017-10-8 16:30:00,26947,7.00 ,246.5 ,-0.60,833.0 ,100 ,2.9 
2017-10-8 16:45:00,26948,7.30 ,252.8 ,-0.60,833.0 ,100 ,1.6 
2017-10-8 17:00:00,26949,7.40 ,261.1 ,-0.60,833.0 ,100 ,1.0 
2017-10-8 17:15:00,26950,7.70 ,236.6 ,-0.60,833.0 ,100 ,1.3 
2017-10-8 17:30:00,26951,7.40 ,240.8 ,-0.60,833.0 ,100 ,1.7 
2017-10-8 17:45:00,26952,7.00 ,242.2 ,-0.60,833.0 ,100 ,0.9 
2017-10-8 18:00:00,26953,6.80 ,246.2 ,-0.60,833.0 ,100 ,0.0 
2017-10-8 18:15:00,26954,7.30 ,244.5 ,-0.60,833.0 ,100 ,0.4 
2017-10-8 18:30:00,26955,7.70 ,231.8 ,-0.60,833.0 ,100 ,0.7 
2017-10-8 18:45:00,26956,7.10 ,235.7 ,-0.60,833.0 ,100 ,2.0 
2017-10-8 19:00:00,26957,6.80 ,250.4 ,-0.60,833.0 ,100 ,2.5 
2017-10-8 19:15:00,26958,7.20 ,241.4 ,-0.60,833.0 ,100 ,1.4 
2017-10-8 19:30:00,26959,7.10 ,267.7 ,-0.60,833.0 ,100 ,1.5 
2017-10-8 19:45:00,26960,7.20 ,236.8 ,-0.60,833.0 ,100 ,2.1 
2017-10-8 20:00:00,26961,7.60 ,235.6 ,-0.60,833.0 ,100 ,1.4 
2017-10-8 20:15:00,26962,7.60 ,263.7 ,-0.60,833.0 ,100 ,1.0 
2017-10-8 20:30:00,26963,7.40 ,241.2 ,-0.60,833.0 ,100 ,0.3 
2017-10-8 20:45:00,26964,7.00 ,241.7 ,-0.60,833.0 ,100 ,0.1 
2017-10-8 21:00:00,26965,7.40 ,248.9 ,-0.60,833.0 ,100 ,0.2 
2017-10-8 21:15:00,26966,7.10 ,260.2 ,-0.60,833.0 ,100 ,0.5 
2017-10-8 21:30:00,26967,7.70 ,288.0 ,-0.60,833.0 ,100 ,0.5 
2017-10-8 21:45:00,26968,7.90 ,348.8 ,-0.60,833.0 ,100 ,0.3 
2017-10-8 22:00:00,26969,8.20 ,327.4 ,-0.60,833.0 ,100 ,0.2 
2017-10-8 22:15:00,26970,8.30 ,309.4 ,-0.60,833.0 ,100 ,0.1 
2017-10-8 22:30:00,26971,8.40 ,325.3 ,-0.60,833.0 ,100 ,0.1 
2017-10-8 22:45:00,26972,8.60 ,331.2 ,-0.60,833.0 ,100 ,0.0 
2017-10-8 23:00:00,26973,9.10 ,312.6 ,-0.60,833.0 ,100 ,0.0 
2017-10-8 23:15:00,26974,8.80 ,309.5 ,-0.60,833.0 ,100 ,0.0 
2017-10-8 23:30:00,26975,8.30 ,288.4 ,-0.60,833.0 ,100 ,0.0 
2017-10-8 23:45:00,26976,7.60 ,307.1 ,-0.60,833.0 ,100 ,0.0 
2017-10-9 0:00:00,26977,7.40 ,252.6 ,-0.60,833.0 ,100 ,0.0 
2017-10-9 0:15:00,26978,7.50 ,271.8 ,-0.60,833.0 ,100 ,0.0 
2017-10-9 0:30:00,26979,7.30 ,238.1 ,-0.60,833.0 ,100 ,0.1 
2017-10-9 0:45:00,26980,7.70 ,262.4 ,-0.60,833.0 ,100 ,0.1 
2017-10-9 1:00:00,26981,8.40 ,190.8 ,-0.60,833.0 ,100 ,0.1 
2017-10-9 1:15:00,26982,8.20 ,179.3 ,-0.60,833.0 ,100 ,0.1 
2017-10-9 1:30:00,26983,8.20 ,178.2 ,-0.60,833.0 ,100 ,0.0 
2017-10-9 1:45:00,26984,8.40 ,177.8 ,-0.60,833.0 ,100 ,0.0 
2017-10-9 2:00:00,26985,8.50 ,174.1 ,-0.60,833.0 ,100 ,0.0 
2017-10-9 2:15:00,26986,8.40 ,176.9 ,-0.60,833.0 ,100 ,0.0 
2017-10-9 2:30:00,26987,8.30 ,177.8 ,-0.60,833.0 ,100 ,0.0 
2017-10-9 2:45:00,26988,8.60 ,187.2 ,-0.60,833.0 ,100 ,0.0 
2017-10-9 3:00:00,26989,9.00 ,181.4 ,-0.60,833.0 ,100 ,0.0 
2017-10-9 3:15:00,26990,9.10 ,180.1 ,-0.60,833.0 ,100 ,0.0 
2017-10-9 3:30:00,26991,8.90 ,169.0 ,-0.60,833.0 ,100 ,0.0 
2017-10-9 3:45:00,26992,8.50 ,164.4 ,-0.60,833.0 ,100 ,0.0 
2017-10-9 4:00:00,26993,8.60 ,186.1 ,-0.60,833.0 ,100 ,0.0 
2017-10-9 4:15:00,26994,8.80 ,189.3 ,-0.48,837.0 ,100 ,0.0 
2017-10-9 4:30:00,26995,9.10 ,206.7 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 4:45:00,26996,8.90 ,200.8 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 5:00:00,26997,8.70 ,235.6 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 5:15:00,26998,8.70 ,212.7 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 5:30:00,26999,8.70 ,225.4 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 5:45:00,27000,8.40 ,237.7 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 6:00:00,27001,8.00 ,223.5 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 6:15:00,27002,7.90 ,215.8 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 6:30:00,27003,8.20 ,224.1 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 6:45:00,27004,7.60 ,222.0 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 7:00:00,27005,8.00 ,228.5 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 7:15:00,27006,8.00 ,209.3 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 7:30:00,27007,8.10 ,192.3 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 7:45:00,27008,8.20 ,214.1 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 8:00:00,27009,7.80 ,212.1 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 8:15:00,27010,7.50 ,221.8 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 8:30:00,27011,7.30 ,222.3 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 8:45:00,27012,7.10 ,218.3 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 9:00:00,27013,7.00 ,230.0 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 9:15:00,27014,7.00 ,224.7 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 9:30:00,27015,7.40 ,235.6 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 9:45:00,27016,7.80 ,229.3 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 10:00:00,27017,7.80 ,222.7 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 10:15:00,27018,8.00 ,230.8 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 10:30:00,27019,8.00 ,231.5 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 10:45:00,27020,8.30 ,205.6 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 11:00:00,27021,8.20 ,208.3 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 11:15:00,27022,7.80 ,206.9 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 11:30:00,27023,7.70 ,199.5 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 11:45:00,27024,7.60 ,202.8 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 12:00:00,27025,7.60 ,203.3 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 12:15:00,27026,7.90 ,192.1 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 12:30:00,27027,7.60 ,218.1 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 12:45:00,27028,7.50 ,209.8 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 13:00:00,27029,7.10 ,231.7 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 13:15:00,27030,6.50 ,225.8 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 13:30:00,27031,6.20 ,212.3 ,-0.35,838.0 ,100 ,0.1 
2017-10-9 13:45:00,27032,6.20 ,224.9 ,-0.35,838.0 ,100 ,0.1 
2017-10-9 14:00:00,27033,6.20 ,221.1 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 14:15:00,27034,6.10 ,224.4 ,-0.35,838.0 ,100 ,0.1 
2017-10-9 14:30:00,27035,6.00 ,202.5 ,-0.35,838.0 ,100 ,0.6 
2017-10-9 14:45:00,27036,5.70 ,199.5 ,-0.35,838.0 ,100 ,1.7 
2017-10-9 15:00:00,27037,5.50 ,199.3 ,-0.35,838.0 ,100 ,1.4 
2017-10-9 15:15:00,27038,6.00 ,211.6 ,-0.35,838.0 ,100 ,0.3 
2017-10-9 15:30:00,27039,6.70 ,208.3 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 15:45:00,27040,7.10 ,209.0 ,-0.35,838.0 ,100 ,0.1 
2017-10-9 16:00:00,27041,7.50 ,196.5 ,-0.35,838.0 ,100 ,0.3 
2017-10-9 16:15:00,27042,7.00 ,201.7 ,-0.35,838.0 ,100 ,1.1 
2017-10-9 16:30:00,27043,7.20 ,190.1 ,-0.35,838.0 ,100 ,2.4 
2017-10-9 16:45:00,27044,7.20 ,186.7 ,-0.35,838.0 ,100 ,1.4 
2017-10-9 17:00:00,27045,7.30 ,194.8 ,-0.35,838.0 ,100 ,0.9 
2017-10-9 17:15:00,27046,6.90 ,221.4 ,-0.35,838.0 ,100 ,0.6 
2017-10-9 17:30:00,27047,7.40 ,219.1 ,-0.35,838.0 ,100 ,0.5 
2017-10-9 17:45:00,27048,6.90 ,206.2 ,-0.35,838.0 ,100 ,0.4 
2017-10-9 18:00:00,27049,6.80 ,206.8 ,-0.35,838.0 ,100 ,2.2 
2017-10-9 18:15:00,27050,6.80 ,213.4 ,-0.35,838.0 ,100 ,5.5 
2017-10-9 18:30:00,27051,7.40 ,213.9 ,-0.35,838.0 ,100 ,8.3 
2017-10-9 18:45:00,27052,7.50 ,203.6 ,-0.35,838.0 ,100 ,8.1 
2017-10-9 19:00:00,27053,7.40 ,197.1 ,-0.35,838.0 ,100 ,8.5 
2017-10-9 19:15:00,27054,7.90 ,197.5 ,-0.35,838.0 ,100 ,11.9 
2017-10-9 19:30:00,27055,8.50 ,188.0 ,-0.35,838.0 ,100 ,13.6 
2017-10-9 19:45:00,27056,8.00 ,192.5 ,-0.35,838.0 ,100 ,12.7 
2017-10-9 20:00:00,27057,7.90 ,202.6 ,-0.35,838.0 ,100 ,12.2 
2017-10-9 20:15:00,27058,7.50 ,219.4 ,-0.35,838.0 ,100 ,12.9 
2017-10-9 20:30:00,27059,7.50 ,208.4 ,-0.35,838.0 ,100 ,12.3 
2017-10-9 20:45:00,27060,7.60 ,198.0 ,-0.35,838.0 ,100 ,9.2 
2017-10-9 21:00:00,27061,7.40 ,195.3 ,-0.35,838.0 ,100 ,8.3 
2017-10-9 21:15:00,27062,7.40 ,201.6 ,-0.35,838.0 ,100 ,4.4 
2017-10-9 21:30:00,27063,7.50 ,199.3 ,-0.35,838.0 ,100 ,2.3 
2017-10-9 21:45:00,27064,7.30 ,212.3 ,-0.35,838.0 ,100 ,2.2 
2017-10-9 22:00:00,27065,7.00 ,194.5 ,-0.35,838.0 ,100 ,2.4 
2017-10-9 22:15:00,27066,6.70 ,196.4 ,-0.35,838.0 ,100 ,1.9 
2017-10-9 22:30:00,27067,6.20 ,196.4 ,-0.35,838.0 ,100 ,0.8 
2017-10-9 22:45:00,27068,6.00 ,202.3 ,-0.35,838.0 ,100 ,0.8 
2017-10-9 23:00:00,27069,6.40 ,212.4 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 23:15:00,27070,6.60 ,202.5 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 23:30:00,27071,6.10 ,207.2 ,-0.35,838.0 ,100 ,0.0 
2017-10-9 23:45:00,27072,5.60 ,208.3 ,-0.35,838.0 ,100 ,0.2 
2017-10-10 0:00:00,27073,5.50 ,189.0 ,-0.35,838.0 ,100 ,1.2 
2017-10-10 0:15:00,27074,4.70 ,196.8 ,-0.35,838.0 ,100 ,1.2 
2017-10-10 0:30:00,27075,5.30 ,194.0 ,-0.35,838.0 ,100 ,4.1 
2017-10-10 0:45:00,27076,5.40 ,181.3 ,-0.35,838.0 ,100 ,7.1 
2017-10-10 1:00:00,27077,5.40 ,193.0 ,-0.35,838.0 ,100 ,10.6 
2017-10-10 1:15:00,27078,5.50 ,183.3 ,-0.35,838.0 ,100 ,15.2 
2017-10-10 1:30:00,27079,5.30 ,195.4 ,-0.35,838.0 ,100 ,23.4 
2017-10-10 1:45:00,27080,4.60 ,189.6 ,-0.35,838.0 ,100 ,24.0 
2017-10-10 2:00:00,27081,3.90 ,180.2 ,-0.35,838.0 ,100 ,22.7 
2017-10-10 2:15:00,27082,3.80 ,180.2 ,-0.35,838.0 ,100 ,20.3 
2017-10-10 2:30:00,27083,3.60 ,189.6 ,-0.35,838.0 ,100 ,18.2 
2017-10-10 2:45:00,27084,2.70 ,180.8 ,-0.35,838.0 ,100 ,19.2 
2017-10-10 3:00:00,27085,0.70 ,186.4 ,-0.35,838.0 ,100 ,21.3 
2017-10-10 3:15:00,27086,0.90 ,194.9 ,-0.35,838.0 ,100 ,23.6 
2017-10-10 3:30:00,27087,0.70 ,186.3 ,-0.35,838.0 ,100 ,19.8 
2017-10-10 3:45:00,27088,0.40 ,190.1 ,-0.35,838.0 ,100 ,20.8 
2017-10-10 4:00:00,27089,0.40 ,194.0 ,-0.29,837.2 ,100 ,22.5 
2017-10-10 4:15:00,27090,0.40 ,198.6 ,-0.01,835.0 ,100 ,17.5 
2017-10-10 4:30:00,27091,1.20 ,197.4 ,0.16,835.0 ,100 ,12.1 
2017-10-10 4:45:00,27092,3.70 ,203.8 ,0.25,835.0 ,100 ,15.7 
2017-10-10 5:00:00,27093,5.70 ,210.0 ,0.43,835.0 ,100 ,12.8 
2017-10-10 5:15:00,27094,6.30 ,198.9 ,0.50,835.0 ,100 ,5.1 
2017-10-10 5:30:00,27095,5.90 ,204.2 ,0.68,835.0 ,100 ,0.8 
2017-10-10 5:45:00,27096,5.90 ,195.8 ,0.78,835.0 ,100 ,0.0 
2017-10-10 6:00:00,27097,6.20 ,209.8 ,0.81,835.0 ,100 ,0.3 
2017-10-10 6:15:00,27098,6.90 ,213.8 ,0.80,835.0 ,100 ,2.6 
2017-10-10 6:30:00,27099,6.50 ,203.5 ,0.69,835.0 ,100 ,5.1 
2017-10-10 6:45:00,27100,7.30 ,199.0 ,0.66,835.0 ,100 ,6.7 
2017-10-10 7:00:00,27101,7.20 ,206.4 ,0.75,835.0 ,100 ,7.2 
2017-10-10 7:15:00,27102,7.60 ,208.2 ,0.72,834.6 ,100 ,8.6 
2017-10-10 7:30:00,27103,7.60 ,203.5 ,0.81,834.0 ,100 ,8.9 
2017-10-10 7:45:00,27104,7.90 ,205.1 ,0.99,834.0 ,100 ,6.5 
2017-10-10 8:00:00,27105,8.40 ,207.6 ,1.19,834.0 ,100 ,5.0 
2017-10-10 8:15:00,27106,7.70 ,200.0 ,1.31,834.0 ,100 ,4.2 
2017-10-10 8:30:00,27107,8.50 ,200.7 ,1.56,834.0 ,100 ,2.2 
2017-10-10 8:45:00,27108,6.30 ,217.7 ,1.94,834.0 ,100 ,2.2 
2017-10-10 9:00:00,27109,5.30 ,173.3 ,2.04,834.0 ,100 ,1.8 
2017-10-10 9:15:00,27110,5.30 ,179.3 ,2.30,834.0 ,100 ,1.9 
2017-10-10 9:30:00,27111,5.50 ,177.7 ,2.61,834.0 ,98 ,2.3 
2017-10-10 9:45:00,27112,5.80 ,192.2 ,2.96,834.0 ,93 ,2.2 
2017-10-10 10:00:00,27113,6.20 ,207.3 ,2.91,834.0 ,93 ,1.4 
2017-10-10 10:15:00,27114,5.90 ,209.0 ,2.90,834.0 ,93 ,0.7 
2017-10-10 10:30:00,27115,7.60 ,229.9 ,2.85,834.0 ,94 ,0.7 
2017-10-10 10:45:00,27116,6.30 ,225.1 ,2.91,834.0 ,94 ,0.4 
2017-10-10 11:00:00,27117,5.50 ,227.5 ,2.88,834.0 ,94 ,0.0 
2017-10-10 11:15:00,27118,5.10 ,214.3 ,2.88,834.0 ,94 ,0.0 
2017-10-10 11:30:00,27119,4.80 ,205.1 ,2.76,834.0 ,95 ,0.0 
2017-10-10 11:45:00,27120,6.00 ,182.7 ,2.66,834.0 ,96 ,0.0 
2017-10-10 12:00:00,27121,6.40 ,171.0 ,2.64,834.0 ,96 ,0.0 
2017-10-10 12:15:00,27122,5.70 ,168.9 ,2.63,834.5 ,96 ,0.0 
2017-10-10 12:30:00,27123,5.30 ,158.6 ,2.56,834.7 ,96 ,0.0 
2017-10-10 12:45:00,27124,5.20 ,189.7 ,2.53,835.0 ,96 ,0.0 
2017-10-10 13:00:00,27125,4.70 ,146.1 ,2.53,835.0 ,96 ,0.0 
2017-10-10 13:15:00,27126,4.70 ,172.4 ,2.54,835.0 ,95 ,0.0 
2017-10-10 13:30:00,27127,6.10 ,186.1 ,2.54,835.0 ,96 ,0.0 
2017-10-10 13:45:00,27128,6.10 ,172.9 ,2.49,835.0 ,96 ,0.0 
2017-10-10 14:00:00,27129,6.20 ,189.8 ,2.60,835.0 ,96 ,0.0 
2017-10-10 14:15:00,27130,6.20 ,176.9 ,2.63,835.1 ,95 ,0.0 
2017-10-10 14:30:00,27131,6.30 ,183.5 ,2.52,836.0 ,95 ,0.0 
2017-10-10 14:45:00,27132,6.00 ,181.7 ,2.23,836.0 ,98 ,0.0 
2017-10-10 15:00:00,27133,6.40 ,205.4 ,2.42,836.0 ,97 ,0.5 
2017-10-10 15:15:00,27134,7.00 ,213.3 ,2.73,836.0 ,94 ,0.2 
2017-10-10 15:30:00,27135,7.00 ,184.0 ,2.89,836.0 ,92 ,0.0 
2017-10-10 15:45:00,27136,6.30 ,204.0 ,2.34,836.0 ,95 ,0.1 
2017-10-10 16:00:00,27137,5.70 ,214.3 ,1.99,836.0 ,99 ,0.4 
2017-10-10 16:15:00,27138,6.00 ,204.7 ,2.36,836.0 ,97 ,0.3 
2017-10-10 16:30:00,27139,5.60 ,216.5 ,2.34,836.0 ,97 ,1.4 
2017-10-10 16:45:00,27140,5.40 ,205.0 ,2.37,836.0 ,95 ,2.4 
2017-10-10 17:00:00,27141,5.00 ,203.8 ,2.45,836.0 ,94 ,2.0 
2017-10-10 17:15:00,27142,5.80 ,214.0 ,2.31,836.0 ,95 ,2.8 
2017-10-10 17:30:00,27143,7.20 ,226.3 ,2.21,836.0 ,96 ,2.1 
2017-10-10 17:45:00,27144,8.20 ,205.0 ,2.11,836.0 ,97 ,4.5 
2017-10-10 18:00:00,27145,8.30 ,200.6 ,2.02,836.0 ,98 ,5.3 
2017-10-10 18:15:00,27146,8.10 ,204.7 ,2.01,836.0 ,99 ,6.9 
2017-10-10 18:30:00,27147,6.50 ,216.3 ,1.76,836.0 ,100 ,8.7 
2017-10-10 18:45:00,27148,6.20 ,220.4 ,2.04,836.0 ,99 ,11.0 
2017-10-10 19:00:00,27149,7.20 ,213.0 ,1.93,836.0 ,99 ,13.4 
2017-10-10 19:15:00,27150,8.10 ,221.4 ,1.88,836.0 ,99 ,15.8 
2017-10-10 19:30:00,27151,8.20 ,219.7 ,2.06,836.0 ,98 ,18.8 
2017-10-10 19:45:00,27152,8.50 ,203.0 ,2.11,836.0 ,98 ,18.1 
2017-10-10 20:00:00,27153,8.40 ,195.4 ,2.76,835.3 ,91 ,14.5 
2017-10-10 20:15:00,27154,8.10 ,195.2 ,3.27,835.0 ,87 ,13.8 
2017-10-10 20:30:00,27155,7.90 ,207.7 ,3.41,835.0 ,84 ,13.1 
2017-10-10 20:45:00,27156,7.40 ,214.5 ,3.38,835.0 ,84 ,15.2 
2017-10-10 21:00:00,27157,6.80 ,195.6 ,3.01,835.0 ,86 ,15.0 
2017-10-10 21:15:00,27158,7.80 ,196.6 ,3.18,835.0 ,84 ,14.5 
2017-10-10 21:30:00,27159,7.30 ,196.1 ,3.41,835.0 ,82 ,14.4 
2017-10-10 21:45:00,27160,7.10 ,188.1 ,3.28,835.0 ,82 ,14.8 
2017-10-10 22:00:00,27161,7.30 ,187.9 ,3.19,835.0 ,83 ,15.5 
2017-10-10 22:15:00,27162,7.50 ,182.3 ,3.05,835.0 ,84 ,15.3 
2017-10-10 22:30:00,27163,8.30 ,192.8 ,3.36,835.0 ,80 ,15.6 
2017-10-10 22:45:00,27164,8.70 ,189.4 ,3.86,834.0 ,75 ,13.2 
2017-10-10 23:00:00,27165,8.30 ,198.8 ,3.99,834.0 ,73 ,12.3 
2017-10-10 23:15:00,27166,7.70 ,186.4 ,3.63,834.6 ,75 ,13.2 
2017-10-10 23:30:00,27167,9.50 ,185.7 ,3.40,834.3 ,77 ,14.3 
2017-10-10 23:45:00,27168,10.00 ,199.5 ,3.04,834.0 ,80 ,12.8 
2017-10-11 0:00:00,27169,10.40 ,197.0 ,3.04,834.4 ,79 ,13.5 
2017-10-11 0:15:00,27170,10.40 ,193.2 ,3.05,834.0 ,78 ,15.8 
2017-10-11 0:30:00,27171,10.10 ,204.0 ,2.50,834.0 ,82 ,13.7 
2017-10-11 0:45:00,27172,10.00 ,210.6 ,2.29,834.1 ,83 ,11.0 
2017-10-11 1:00:00,27173,10.40 ,210.5 ,2.10,834.2 ,85 ,9.7 
2017-10-11 1:15:00,27174,10.00 ,202.7 ,2.42,834.0 ,84 ,12.5 
2017-10-11 1:30:00,27175,10.30 ,210.5 ,2.81,834.9 ,83 ,15.8 
2017-10-11 1:45:00,27176,10.40 ,199.7 ,2.94,835.0 ,82 ,16.4 
2017-10-11 2:00:00,27177,9.30 ,205.2 ,3.00,835.0 ,82 ,15.3 
2017-10-11 2:15:00,27178,8.90 ,197.9 ,3.32,835.0 ,82 ,12.3 
2017-10-11 2:30:00,27179,9.00 ,202.8 ,3.56,835.0 ,81 ,12.9 
2017-10-11 2:45:00,27180,9.20 ,201.2 ,3.75,835.0 ,81 ,12.4 
2017-10-11 3:00:00,27181,7.90 ,202.2 ,3.85,835.0 ,81 ,10.9 
2017-10-11 3:15:00,27182,7.30 ,201.2 ,3.92,835.1 ,80 ,10.9 
2017-10-11 3:30:00,27183,8.80 ,204.5 ,4.41,835.5 ,79 ,9.5 
2017-10-11 3:45:00,27184,9.10 ,187.0 ,4.66,835.0 ,78 ,6.6 
2017-10-11 4:00:00,27185,9.10 ,187.5 ,4.89,835.0 ,77 ,4.5 
2017-10-11 4:15:00,27186,9.30 ,187.9 ,5.05,835.5 ,78 ,2.1 
2017-10-11 4:30:00,27187,10.10 ,190.2 ,5.17,835.1 ,77 ,1.3 
2017-10-11 4:45:00,27188,10.50 ,189.6 ,5.09,835.0 ,80 ,1.5 
2017-10-11 5:00:00,27189,9.50 ,187.6 ,5.37,835.0 ,79 ,1.2 
2017-10-11 5:15:00,27190,9.50 ,185.7 ,5.61,835.0 ,78 ,1.1 
2017-10-11 5:30:00,27191,9.20 ,195.3 ,5.68,835.0 ,78 ,1.4 
2017-10-11 5:45:00,27192,9.20 ,194.7 ,6.08,834.1 ,75 ,0.5 
2017-10-11 6:00:00,27193,9.30 ,200.6 ,6.44,834.0 ,74 ,0.3 
2017-10-11 6:15:00,27194,9.30 ,183.2 ,6.78,834.0 ,73 ,0.5 
2017-10-11 6:30:00,27195,10.10 ,201.7 ,7.32,834.0 ,70 ,0.6 
2017-10-11 6:45:00,27196,8.90 ,201.9 ,7.48,834.0 ,66 ,0.6 
2017-10-11 7:00:00,27197,9.60 ,194.6 ,7.75,833.0 ,69 ,0.8 
2017-10-11 7:15:00,27198,9.40 ,186.6 ,7.95,833.0 ,63 ,1.6 
2017-10-11 7:30:00,27199,9.30 ,190.8 ,8.38,833.0 ,66 ,1.4 
2017-10-11 7:45:00,27200,9.50 ,181.6 ,8.71,833.0 ,64 ,1.6 
2017-10-11 8:00:00,27201,9.30 ,205.7 ,8.70,833.0 ,66 ,1.7 
2017-10-11 8:15:00,27202,9.40 ,202.3 ,9.08,833.0 ,67 ,1.9 
2017-10-11 8:30:00,27203,8.90 ,197.8 ,9.40,832.6 ,69 ,1.8 
2017-10-11 8:45:00,27204,8.40 ,204.5 ,9.49,832.0 ,69 ,1.8 
2017-10-11 9:00:00,27205,8.70 ,207.6 ,9.73,832.0 ,67 ,2.6 
2017-10-11 9:15:00,27206,9.10 ,215.7 ,10.00,832.0 ,68 ,3.1 
2017-10-11 9:30:00,27207,8.60 ,199.1 ,10.22,832.0 ,69 ,3.6 
2017-10-11 9:45:00,27208,8.60 ,202.9 ,10.65,832.0 ,65 ,3.1 
2017-10-11 10:00:00,27209,8.80 ,211.7 ,10.60,832.0 ,65 ,2.5 
2017-10-11 10:15:00,27210,8.20 ,214.0 ,10.56,832.0 ,63 ,2.7 
2017-10-11 10:30:00,27211,8.70 ,216.6 ,10.58,832.0 ,65 ,2.5 
2017-10-11 10:45:00,27212,8.80 ,207.0 ,10.38,831.7 ,67 ,3.9 
2017-10-11 11:00:00,27213,7.90 ,199.4 ,10.40,831.0 ,69 ,4.3 
2017-10-11 11:15:00,27214,8.60 ,203.8 ,10.41,831.0 ,72 ,3.1 
2017-10-11 11:30:00,27215,8.60 ,225.6 ,10.09,831.0 ,73 ,3.7 
2017-10-11 11:45:00,27216,9.50 ,219.7 ,9.73,831.0 ,76 ,5.2 
2017-10-11 12:00:00,27217,9.00 ,191.6 ,9.32,831.0 ,79 ,7.4 
2017-10-11 12:15:00,27218,9.30 ,204.9 ,8.94,831.0 ,80 ,10.9 
2017-10-11 12:30:00,27219,9.20 ,199.6 ,8.62,831.0 ,81 ,14.3 
2017-10-11 12:45:00,27220,9.30 ,201.7 ,8.04,831.0 ,84 ,17.8 
2017-10-11 13:00:00,27221,9.10 ,204.2 ,7.72,831.0 ,86 ,20.1 
2017-10-11 13:15:00,27222,8.70 ,203.5 ,7.51,831.0 ,86 ,24.7 
2017-10-11 13:30:00,27223,9.40 ,196.0 ,7.42,831.0 ,86 ,26.6 
2017-10-11 13:45:00,27224,9.50 ,196.3 ,7.51,831.0 ,86 ,28.9 
2017-10-11 14:00:00,27225,9.30 ,185.0 ,7.50,831.0 ,85 ,23.6 
2017-10-11 14:15:00,27226,9.70 ,210.7 ,7.45,831.0 ,85 ,23.4 
2017-10-11 14:30:00,27227,9.40 ,195.2 ,7.29,831.0 ,85 ,22.5 
2017-10-11 14:45:00,27228,9.10 ,199.9 ,7.06,831.0 ,86 ,25.6 
2017-10-11 15:00:00,27229,8.90 ,205.9 ,6.97,831.0 ,87 ,27.1 
2017-10-11 15:15:00,27230,9.30 ,209.4 ,6.81,831.0 ,87 ,28.8 
2017-10-11 15:30:00,27231,8.80 ,207.5 ,6.40,831.0 ,89 ,33.0 
2017-10-11 15:45:00,27232,8.70 ,208.2 ,6.08,831.0 ,90 ,29.9 
